course_id,club_id,course_name,holes,par,course_type,course_architect,open_date,guest_policy,weekday_price,weekend_price,twilight_price,fairway,green,currency
USA-MI-00259-01,USA-MI-00259,Indian Run,18,72,Parkland,Charles Scott,1967,Open,20,25,18,N/D,N/D,USD
USA-MI-00260-01,USA-MI-00260,Indian Springs Metropark,18,71,Parkland,Sue Nyquist,1988,Open,20,25,20,N/D,N/D,USD
USA-MI-00261-01,USA-MI-00261,Indian Trails,18,68,Parkland,N/D,1928,Open,10,10,10,N/D,N/D,USD
USA-MI-00262-01,USA-MI-00262,New,18,72,Parkland,Bob Cupp/Jerry Pate,1988,Closed,~,~,~,N/D,N/D,USD
USA-MI-00262-02,USA-MI-00262,Old,18,70,Parkland,Wilfrid Reid/William Connellan,1925,Closed,~,~,~,N/D,N/D,USD
USA-MI-00263-01,USA-MI-00263,Inkster Valley,18,72,Parkland,Harry Bowers,1998,Open,35,42,25,N/D,N/D,USD
USA-MI-00264-01,USA-MI-00264,Interlochen,18,71,Parkland,N/D,1965,Open,20,29,20,N/D,N/D,USD
USA-MI-00265-01,USA-MI-00265,Inverness,9,36,Parkland,Dan Denton,1927,Closed,~,~,~,N/D,N/D,USD
USA-MI-00266-01,USA-MI-00266,Irish Oaks,18,72,Parkland,Matt Smith Sr/Matt Smith Jr,2002,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00267-01,USA-MI-00267,Ironwood,18,72,Parkland,N/D,1973,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00268-01,USA-MI-00268,Ironwood,18,71,Parkland,George Woford,1974,Open,20,22,20,N/D,N/D,USD
USA-MI-00269-01,USA-MI-00269,18 Hole Championship,18,72,Parkland,Ray Hearn,1998,Open,59,59,59,N/D,N/D,USD
USA-MI-00269-02,USA-MI-00269,18 Hole Junior,18,72,Parkland,Ray Hearn,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00269-03,USA-MI-00269,12 Hole Premier,12,47,Parkland,Ray Hearn,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00269-04,USA-MI-00269,7 Hole East,7,28,Parkland,Ray Hearn,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00269-05,USA-MI-00269,7 Hole West,7,28,Parkland,Ray Hearn,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00269-06,USA-MI-00269,5 Hole Begineer/Short,5,19,Parkland,Ray Hearn,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00270-01,USA-MI-00270,Kalamazoo,18,71,Parkland,Tom Bendelow,1909,Closed,~,~,~,N/D,N/D,USD
USA-MI-00270-02,USA-MI-00270,Executive Short,9,27,Parkland,Tom Bendelow,1909,Closed,~,~,~,N/D,N/D,USD
USA-MI-00271-01,USA-MI-00271,Katke-Cousins,18,72,Parkland,Robert Beard,1975,Open,60,65,60,N/D,N/D,USD
USA-MI-00271-02,USA-MI-00271,R&S Sharf,18,72,Parkland,Robert Beard,1975,Open,60,65,60,N/D,N/D,USD
USA-MI-00272-01,USA-MI-00272,Katke Golf,18,72,Parkland,Robert Beard,1974,Open,20,30,30,N/D,N/D,USD
USA-MI-00273-01,USA-MI-00273,Kearsley Lake,18,72,Parkland,N/D,N/D,Open,25,27,25,N/D,N/D,USD
USA-MI-00274-01,USA-MI-00274,Kensington Metropark,18,71,Parkland,N/D,1962,Open,20,25,20,N/D,N/D,USD
USA-MI-00275-01,USA-MI-00275,Kent,18,71,Parkland,Donald Ross,1896,Closed,~,~,~,N/D,N/D,USD
USA-MI-00276-01,USA-MI-00276,Kimberly Oaks,18,72,Parkland,N/D,1970,Open,31,40,31,N/D,N/D,USD
USA-MI-00277-01,USA-MI-00277,The Oaks,18,72,Parkland,N/D,1987,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00278-01,USA-MI-00278,Manitou Passage,18,71,Parkland,Arnold Palmer,2009,Open,75,85,55,N/D,N/D,USD
USA-MI-00279-01,USA-MI-00279,Knollwood,18,71,Parkland,Donald Ross,1925,Closed,~,~,~,N/D,N/D,USD
USA-MI-00280-01,USA-MI-00280,L E Kaufman,18,72,Parkland,Bruce Matthews,1963,Open,27,31,27,N/D,N/D,USD
USA-MI-00281-01,USA-MI-00281,Lake Cora Hills,18,72,Parkland,N/D,1957,Open,19,23,19,N/D,N/D,USD
USA-MI-00282-01,USA-MI-00282,Lake Doster,18,72,Parkland,N/D,1968,Open,20,20,20,N/D,N/D,USD
USA-MI-00283-01,USA-MI-00283,Lake Erie Metropark,18,72,Parkland,Sue Nyquist,1994,Open,20,25,20,N/D,N/D,USD
USA-MI-00284-01,USA-MI-00284,Lake Forest,18,72,Parkland,Mark Walley,1999,Open,15,15,15,N/D,N/D,USD
USA-MI-00285-01,USA-MI-00285,Lake Michigan Hills,18,72,Parkland,Charles Maddox,1969,Open,40,55,40,N/D,N/D,USD
USA-MI-00286-01,USA-MI-00286,Lake Monterey,18,65,Parkland,N/D,1970,Open,15,18,15,N/D,N/D,USD
USA-MI-00287-01,USA-MI-00287,Lakeland Hills,18,72,Parkland,N/D,1968,Open,17,21,17,N/D,N/D,USD
USA-MI-00288-01,USA-MI-00288,Lakelands,18,72,Parkland,N/D,1922,Closed,~,~,~,N/D,N/D,USD
USA-MI-00289-01,USA-MI-00289,Lakes of Taylor,18,72,Parkland,Arthur Hills,1995,Open,18,18,17,N/D,N/D,USD
USA-MI-00290-01,USA-MI-00290,Deer Run,18,72,Parkland,William Newcomb,1968,Open,32,36,29,N/D,N/D,USD
USA-MI-00291-01,USA-MI-00291,West/South,18,71,Parkland,N/D,1970,Open,17,17,12,N/D,N/D,USD
USA-MI-00291-02,USA-MI-00291,West/East,18,69,Parkland,N/D,1970,Open,17,17,12,N/D,N/D,USD
USA-MI-00291-03,USA-MI-00291,South/East,18,72,Parkland,N/D,1970,Open,17,17,12,N/D,N/D,USD
USA-MI-00292-01,USA-MI-00292,North,18,72,Parkland,Jeff Gorney,1991,Open,50,60,50,N/D,N/D,USD
USA-MI-00292-02,USA-MI-00292,South,18,72,Parkland,Walter Hagen,1935,Open,20,20,20,N/D,N/D,USD
USA-MI-00293-01,USA-MI-00293,Gailes,18,72,Parkland,Kevin Aldridge,1992,Open,55,62,55,N/D,N/D,USD
USA-MI-00293-02,USA-MI-00293,Serradella,18,72,Parkland,W. Bruce Matthews/Jerry Matthew,1969,Open,28,35,28,N/D,N/D,USD
USA-MI-00293-03,USA-MI-00293,Blackshire,18,72,Parkland,Kevin Aldridge,2001,Open,55,62,55,N/D,N/D,USD
USA-MI-00293-04,USA-MI-00293,Wee Par 3,18,54,Parkland,N/D,N/D,Open,8,8,8,N/D,N/D,USD
USA-MI-00294-01,USA-MI-00294,Lapeer,18,71,Parkland,N/D,N/D,Open,18,22,18,N/D,N/D,USD
USA-MI-00295-01,USA-MI-00295,Leaning Tree,18,72,Parkland,N/D,1975,Open,20,23,20,N/D,N/D,USD
USA-MI-00296-01,USA-MI-00296,Ledge Meadows,18,72,Parkland,Jim Troy,1971,Open,21,21,21,N/D,N/D,USD
USA-MI-00297-01,USA-MI-00297,Leelanau at Bahle Farms,18,71,Parkland,Gary Pulsipher,N/D,Open,65,65,65,N/D,N/D,USD
USA-MI-00298-01,USA-MI-00298,Leland,18,71,Parkland,N/D,1918,Closed,~,~,~,N/D,N/D,USD
USA-MI-00299-01,USA-MI-00299,Lenawee,18,71,Parkland,N/D,1921,Closed,~,~,~,N/D,N/D,USD
USA-MI-00300-01,USA-MI-00300,Leslie Park,18,72,Parkland,N/D,1960,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00301-01,USA-MI-00301,Lilac,18,72,Parkland,Bill Lilac,1960,Open,10,12,10,N/D,N/D,USD
USA-MI-00302-01,USA-MI-00302,Lincoln,18,72,Parkland,N/D,1922,Open,20,20,20,N/D,N/D,USD
USA-MI-00303-01,USA-MI-00303,Lincoln,18,72,Parkland,N/D,1927,Open,27,27,27,N/D,N/D,USD
USA-MI-00304-01,USA-MI-00304,Lincoln Hills,18,72,Parkland,N/D,1920,Open,35,35,35,N/D,N/D,USD
USA-MI-00305-01,USA-MI-00305,Lincoln Hills,9,35,Parkland,Bruce & Jerry Matthews,1963,Open,14,14,14,N/D,N/D,USD
USA-MI-00305-02,USA-MI-00305,Springdale,9,34,Parkland,Bruce & Jerry Matthews,1963,Open,14,14,14,N/D,N/D,USD
USA-MI-00306-01,USA-MI-00306,Lake Erie,18,72,Parkland,N/D,N/D,Open,28,32,22,N/D,N/D,USD
USA-MI-00308-01,USA-MI-00308,Little Traverse Bay,18,72,Parkland,Jeff Gorney,1991,Open,55,60,45,N/D,N/D,USD
USA-MI-00309-01,USA-MI-00309,Lochmoor,18,72,Parkland,John Sweeney/ Walter Travis,1917,Closed,~,~,~,N/D,N/D,USD
USA-MI-00310-01,USA-MI-00310,Loggers Trace,18,72,Parkland,N/D,1972,Open,35,39,35,N/D,N/D,USD
USA-MI-00310-02,USA-MI-00310,Springport Hills,9,36,Parkland,N/D,1972,Open,25,25,25,N/D,N/D,USD
USA-MI-00311-01,USA-MI-00311,Lost Dunes,18,71,Parkland,Tom Doak,1999,Closed,~,~,~,N/D,N/D,USD
USA-MI-00312-01,USA-MI-00312,Lost Lake Woods,18,71,Parkland,N/D,N/D,Open,29,29,28,N/D,N/D,USD
USA-MI-00313-01,USA-MI-00313,Gold/Red,18,71,Parkland,Joe Hawald/Michael Graves,1979,Open,14,14,16,N/D,N/D,USD
USA-MI-00313-02,USA-MI-00313,Red/White,18,72,Parkland,Joe Hawald/ Robert Muir,1979,Open,14,14,16,N/D,N/D,USD
USA-MI-00313-03,USA-MI-00313,White/Gold,18,71,Parkland,Joe Hawald/ Robert Muir,1979,Open,14,14,16,N/D,N/D,USD
USA-MI-00314-01,USA-MI-00314,Lyon Oaks,18,72,Parkland,N/D,2002,Open,37,42,37,N/D,N/D,USD
USA-MI-00315-01,USA-MI-00315,Manistee,18,70,Parkland,Tom Bendelow,1901,Open,35,40,25,N/D,N/D,USD
USA-MI-00316-01,USA-MI-00316,Canthooke Valley,18,71,Parkland,Gary Pulsipher,1993,Open,40,50,40,N/D,N/D,USD
USA-MI-00316-02,USA-MI-00316,Cutters Ridge,18,71,Parkland,Jerry Matthews,1999,Open,50,60,50,N/D,N/D,USD
USA-MI-00317-01,USA-MI-00317,Regulation,18,69,Parkland,Richard Kimble,1976,Open,37,37,37,N/D,N/D,USD
USA-MI-00317-02,USA-MI-00317,Executive 9 Hole,9,27,Parkland,Richard Kimble,1976,Open,10.5,10.5,10.5,N/D,N/D,USD
USA-MI-00318-01,USA-MI-00318,Maple Hill,18,72,Parkland,Carl O Hegenauer,1951,Closed,~,~,~,N/D,N/D,USD
USA-MI-00319-01,USA-MI-00319,Maple Hill,18,70,Parkland,George Woolferd,1978,Open,17.75,17.75,17.75,N/D,N/D,USD
USA-MI-00320-01,USA-MI-00320,East,18,70,Parkland,Clarence Wolfrom,1926,Open,20,21,20,N/D,N/D,USD
USA-MI-00320-02,USA-MI-00320,North,18,71,Parkland,Clarence Wolfrom,1926,Open,20,21,20,N/D,N/D,USD
USA-MI-00320-03,USA-MI-00320,West,18,71,Parkland,Clarence Wolfrom,1926,Open,20,21,20,N/D,N/D,USD
USA-MI-00321-01,USA-MI-00321,East/North,18,71,Parkland,Robert W. Bills/ Donald L. Childs,1991,Open,25,25,25,N/D,N/D,USD
USA-MI-00321-02,USA-MI-00321,East/West,18,71,Parkland,Robert W. Bills/ Donald L. Childs,1991,Open,25,25,25,N/D,N/D,USD
USA-MI-00321-03,USA-MI-00321,North/West,18,72,Parkland,Robert W. Bills/ Donald L. Childs,1991,Open,25,25,25,N/D,N/D,USD
USA-MI-00323-01,USA-MI-00323,Marlette,9,36,Parkland,N/D,1962,Open,14,14,14,N/D,N/D,USD
USA-MI-00324-01,USA-MI-00324,Greyw Alls,18,71,Parkland,William Langford/ Theodore J Moreau,1927,Open,65,75,65,N/D,N/D,USD
USA-MI-00324-02,USA-MI-00324,Heritage,18,71,Parkland,William Langford/ Theodore J Moreau,1927,Open,36,36,36,N/D,N/D,USD
USA-MI-00325-01,USA-MI-00325,Marquette Trails,18,70,Parkland,"Joe Balulis, Bill Kater and Seth Bidwel",1964,Open,25,28,32,N/D,N/D,USD
USA-MI-00326-01,USA-MI-00326,Marsh Ridge,18,71,Parkland,Mike Husby,1992,Open,45,55,37,N/D,N/D,USD
USA-MI-00327-01,USA-MI-00327,Marshall,18,72,Parkland,Donald Ross,1920,Closed,~,~,~,N/D,N/D,USD
USA-MI-00328-01,USA-MI-00328,Marysville,18,72,Parkland,Don Childs,1953,Open,20,24,20,N/D,N/D,USD
USA-MI-00329-01,USA-MI-00329,Marywood,18,72,Parkland,Maurice McCarthy,1926,Open,18,20,18,N/D,N/D,USD
USA-MI-00330-01,USA-MI-00330,Spruce,18,71,Parkland,Jerry Matthews,1954,Open,42,52,42,N/D,N/D,USD
USA-MI-00330-02,USA-MI-00330,Norway,9,36,Parkland,Jerry Matthews,1954,Open,10,10,10,N/D,N/D,USD
USA-MI-00331-01,USA-MI-00331,Meadowbrook,18,72,Parkland,Willie Park Jr,1916,Closed,~,~,~,N/D,N/D,USD
USA-MI-00332-01,USA-MI-00332,Clear Lake,18,72,Parkland,Jeff Gorney,1918,Open,30,36,30,N/D,N/D,USD
USA-MI-00333-01,USA-MI-00333,Meridian Sun,18,70,Parkland,N/D,1962,Open,18,20,18,N/D,N/D,USD
USA-MI-00334-01,USA-MI-00334,Metamora,18,72,Parkland,Bills & Childs,1991,Open,45,60,35,N/D,N/D,USD
USA-MI-00335-01,USA-MI-00335,Metro Beach Metropark,18,54,Parkland,N/D,1954,Open,5,6,5,N/D,N/D,USD
USA-MI-00336-01,USA-MI-00336,Michawye Hills,18,72,Parkland,Robert W. Bills/ Donald L. Childs,1970,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00337-01,USA-MI-00337,Michigan Meadows,18,72,Parkland,Leo Degrand,1970,Open,10,10,10,N/D,N/D,USD
USA-MI-00338-01,USA-MI-00338,Piligram/Portage,18,72,Parkland,N/D,1920,Open,38,38,38,N/D,N/D,USD
USA-MI-00339-01,USA-MI-00339,Middle Channel,18,70,Parkland,N/D,1927,Open,31,37.5,31,N/D,N/D,USD
USA-MI-00340-01,USA-MI-00340,Midland,18,70,Parkland,N/D,1956,Closed,~,~,~,N/D,N/D,USD
USA-MI-00341-01,USA-MI-00341,Milham Park Municipal,18,72,Parkland,N/D,1936,Open,22,22,22,N/D,N/D,USD
USA-MI-00342-01,USA-MI-00342,Missaukee,18,71,Parkland,Bob Myers,1970,Open,20,25,20,N/D,N/D,USD
USA-MI-00343-01,USA-MI-00343,Blue/Rue,18,71,Parkland,Jerry Matthews/Ray Hearn,1997,Open,39,39,39,N/D,N/D,USD
USA-MI-00343-02,USA-MI-00343,Red/White,18,70,Parkland,Jerry Matthews/Ray Hearn,1997,Open,39,39,39,N/D,N/D,USD
USA-MI-00343-03,USA-MI-00343,White/Blue,18,71,Parkland,Jerry Matthews/Ray Hearn,1997,Open,39,39,39,N/D,N/D,USD
USA-MI-00343-04,USA-MI-00343,Blue,9,36,Parkland,Jerry Matthews/Ray Hearn,1997,Open,24,24,15,N/D,N/D,USD
USA-MI-00343-05,USA-MI-00343,Red,9,35,Parkland,Jerry Matthews/Ray Hearn,1997,Open,24,24,15,N/D,N/D,USD
USA-MI-00343-06,USA-MI-00343,White,9,35,Parkland,Jerry Matthews/Ray Hearn,1997,Open,24,24,15,N/D,N/D,USD
USA-MI-00343-07,USA-MI-00343,Little Nine,9,27,Parkland,Jerry Matthews/Ray Hearn,1997,Open,24,24,15,N/D,N/D,USD
USA-MI-00344-01,USA-MI-00344,Monroe,18,72,Parkland,Donald Ross,1919,Closed,~,~,~,N/D,N/D,USD
USA-MI-00345-01,USA-MI-00345,Moose Ridge,18,71,Parkland,Ray Hearn,2001,Open,30,30,30,N/D,N/D,USD
USA-MI-00347-01,USA-MI-00347,Morrison Lake,18,70,Parkland,N/D,1954,Open,15,15,15,N/D,N/D,USD
USA-MI-00348-01,USA-MI-00348,Moss Ridge,18,72,Parkland,W. Bruce Matthews III,1999,Open,24,28,18,N/D,N/D,USD
USA-MI-00349-01,USA-MI-00349,Mount Pleasant,18,71,Parkland,Jerry Matthews,1921,Closed,~,~,~,N/D,N/D,USD
USA-MI-00350-01,USA-MI-00350,Lake Golf,18,72,Parkland,Michael Tellshow,1994,Open,39,49,39,N/D,N/D,USD
USA-MI-00350-02,USA-MI-00350,Loon Golf,18,72,Parkland,Michael Tellshow,1994,Open,49,59,49,N/D,N/D,USD
USA-MI-00351-01,USA-MI-00351,Mulberry Fore,18,72,Parkland,N/D,1983,Open,15,18,15,N/D,N/D,USD
USA-MI-00352-01,USA-MI-00352,Mulberry Hills,18,71,Parkland,N/D,1962,Open,25,37,25,N/D,N/D,USD
USA-MI-00353-01,USA-MI-00353,Mullenhurst,18,71,Parkland,Dick Enyard,1974,Open,26,26,26,N/D,N/D,USD
USA-MI-00354-01,USA-MI-00354,Munoscong,18,72,Parkland,N/D,1965,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00355-01,USA-MI-00355,Muskegon,18,72,Parkland,Donald Ross,1908,Closed,~,~,~,N/D,N/D,USD
USA-MI-00356-01,USA-MI-00356,Lakes/Woods,18,72,Parkland,Conroy-Dewling Associates Inc,1996,Open,45,49,25,N/D,N/D,USD
USA-MI-00356-02,USA-MI-00356,Woods/Meadows,18,72,Parkland,Conroy Dewling Associates Inc,1996,Open,45,49,25,N/D,N/D,USD
USA-MI-00356-03,USA-MI-00356,Meadows/Lakes,18,72,Parkland,Conroy Dewling Associates Inc,1996,Open,45,49,25,N/D,N/D,USD
USA-MI-00356-04,USA-MI-00356,Meadows 9,9,36,Parkland,Conroy Dewling Associates Inc,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00357-01,USA-MI-00357,New Paw Paw Lake,18,70,Parkland,N/D,1918,Open,46,46,24,N/D,N/D,USD
USA-MI-00358-01,USA-MI-00358,Newberry,18,71,Parkland,R - Mike Husby,1927,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00359-01,USA-MI-00359,North Kent,18,70,Parkland,Ray Klein,1979,Open,27,37,27,N/D,N/D,USD
USA-MI-00360-01,USA-MI-00360,North Shore,18,72,Parkland,N/D,1926,Open,30,35,30,N/D,N/D,USD
USA-MI-00361-01,USA-MI-00361,North Star,18,70,Parkland,Adrian Cook,1929,Open,25,25,25,N/D,N/D,USD
USA-MI-00362-01,USA-MI-00362,Wolcott Mill Metropark,18,72,Parkland,N/D,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00363-01,USA-MI-00363,Northville Hills,18,72,Parkland,Arnold Palmer,2000,Open,30,30,30,N/D,N/D,USD
USA-MI-00364-01,USA-MI-00364,Northwood,18,71,Parkland,N/D,1969,Open,30,30,30,N/D,N/D,USD
USA-MI-00365-01,USA-MI-00365,Oak Crest,18,72,Parkland,N/D,1926,Open,32,34,32,N/D,N/D,USD
USA-MI-00366-01,USA-MI-00366,Oak Lane,18,70,Parkland,N/D,1967,Open,15,25,15,N/D,N/D,USD
USA-MI-00367-01,USA-MI-00367,Championship,18,71,Parkland,Jerry Matthews,1988,Closed,~,~,~,N/D,N/D,USD
USA-MI-00367-02,USA-MI-00367,Honors,18,71,Parkland,Arthur Hills,1988,Closed,~,~,~,N/D,N/D,USD
USA-MI-00368-01,USA-MI-00368,Marsh Oaks,18,72,Parkland,Bruce Matthews,1996,Open,40,50,40,N/D,N/D,USD
USA-MI-00368-02,USA-MI-00368,Old Oaks,18,72,Parkland,N/D,1965,Open,40,50,40,N/D,N/D,USD
USA-MI-00369-01,USA-MI-00369,Oak Ridge,18,72,Parkland,N/D,1937,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00370-01,USA-MI-00370,Oakhurst,18,72,Parkland,Arthur Hills,1998,Closed,~,~,~,N/D,N/D,USD
USA-MI-00371-01,USA-MI-00371,North,18,70,Parkland,Donald Ross,1923,Closed,~,~,~,N/D,N/D,USD
USA-MI-00371-02,USA-MI-00371,South,18,72,Parkland,Donald Ross/R-Rees Jones,1917,Closed,~,~,~,N/D,N/D,USD
USA-MI-00372-01,USA-MI-00372,Oakland Hills,18,72,Parkland,George V Nickolaou,1972,Open,20,20,20,N/D,N/D,USD
USA-MI-00373-01,USA-MI-00373,Oceana,18,73,Parkland,N/D,1960,Open,15,20,15,N/D,N/D,USD
USA-MI-00374-01,USA-MI-00374,Meadow/ Woods,18,71,Parkland,Bruce Matthews,1926,Open,25,25,25,N/D,N/D,USD
USA-MI-00374-02,USA-MI-00374,Valley/Meadow,18,72,Parkland,Jerry Matthews,1995,Open,25,25,25,N/D,N/D,USD
USA-MI-00374-03,USA-MI-00374,Woods/Valley,18,71,Parkland,Jerry Matthews,1995,Open,25,25,25,N/D,N/D,USD
USA-MI-00375-01,USA-MI-00375,Olde Mill,18,72,Parkland,Reggie Saugers,1948,Open,15,15,15,N/D,N/D,USD
USA-MI-00376-01,USA-MI-00376,Orchard Hills,18,71,Parkland,N/D,1920,Closed,~,~,~,N/D,N/D,USD
USA-MI-00377-01,USA-MI-00377,Back/East,18,71,Parkland,Arthur Young,1955,Open,27,37,27,N/D,N/D,USD
USA-MI-00377-02,USA-MI-00377,Front/Back,18,72,Parkland,Arthur Young,1955,Open,27,37,27,N/D,N/D,USD
USA-MI-00377-03,USA-MI-00377,Front/East,18,71,Parkland,Arthur Young,1960,Open,27,37,27,N/D,N/D,USD
USA-MI-00378-01,USA-MI-00378,Orchard Lake,18,72,Parkland,H. S. Colt/C. H. Alison,1926,Closed,~,~,~,N/D,N/D,USD
USA-MI-00379-01,USA-MI-00379,Tribute,18,72,Parkland,Rick Robbins/Gary Koch,2001,Open,25,34,25,N/D,N/D,USD
USA-MI-00379-02,USA-MI-00379,Classic,18,71,Parkland,William Diddel,2001,Open,25,34,25,N/D,N/D,USD
USA-MI-00380-01,USA-MI-00380,Owosso,18,71,Parkland,N/D,1923,Closed,~,~,~,N/D,N/D,USD
USA-MI-00381-01,USA-MI-00381,Oxford Hills,18,72,Parkland,J. M. Hubbard,1965,Open,22,27,21,N/D,N/D,USD
USA-MI-00382-01,USA-MI-00382,Paint Creek,18,71,Parkland,Don Childs,N/D,Closed,~,~,~,N/D,N/D,USD
USA-MI-00383-01,USA-MI-00383,Palmer Park,18,71,Parkland,N/D,1927,Open,15,18,18,N/D,N/D,USD
USA-MI-00384-01,USA-MI-00384,Park Shore,18,68,Parkland,C. D. Wagstaff,1928,Open,24,28,24,N/D,N/D,USD
USA-MI-00387-01,USA-MI-00387,Pebblewood,18,68,Parkland,N/D,1923,Open,18,20,18,N/D,N/D,USD
USA-MI-00388-01,USA-MI-00388,Petoskey Bay View,18,72,Parkland,N/D,1915,Closed,~,~,~,N/D,N/D,USD
USA-MI-00389-01,USA-MI-00389,North/South,18,72,Parkland,Arthur Hills,1995,Open,36,46,36,N/D,N/D,USD
USA-MI-00389-02,USA-MI-00389,South/West,18,72,Parkland,Arthur Hills,1995,Open,36,46,36,N/D,N/D,USD
USA-MI-00389-03,USA-MI-00389,West /North,18,72,Parkland,Arthur Hills,2001,Open,36,46,36,N/D,N/D,USD
USA-MI-00390-01,USA-MI-00390,Pictured Rocks,18,72,Parkland,N/D,1967,Open,25,28,14,N/D,N/D,USD
USA-MI-00391-01,USA-MI-00391,Pidgeon Creek,18,71,Parkland,Mark DeVries,2000,Open,24,24,24,N/D,N/D,USD
USA-MI-00392-01,USA-MI-00392,Pierce Lake,18,72,Parkland,Harry Bowers,1996,Open,38,45,30,N/D,N/D,USD
USA-MI-00393-01,USA-MI-00393,Par 3,9,27,Parkland,Arnold Trusdale,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-MI-00394-01,USA-MI-00394,Pilgrims Run,18,73,Parkland,DeVries Designs Inc.,1998,Open,55,65,55,N/D,N/D,USD
USA-MI-00395-01,USA-MI-00395,Pine Grove,18,72,Parkland,N/D,1902,Open,55,65,55,N/D,N/D,USD
USA-MI-00396-01,USA-MI-00396,Pine Hills,18,70,Parkland,(R) W. Bruce Matthews III,1969,Open,15,25,15,N/D,N/D,USD
USA-MI-00397-01,USA-MI-00397,Falcon,9,35,Parkland,Lorrie Viola,1977,Open,44,50,44,N/D,N/D,USD
USA-MI-00397-02,USA-MI-00397,Eagle,9,36,Parkland,Lorrie Viola,1977,Open,44,50,44,N/D,N/D,USD
USA-MI-00397-03,USA-MI-00397,Hawk,9,35,Parkland,Lorrie Viola,1977,Open,44,50,44,N/D,N/D,USD
USA-MI-00397-04,USA-MI-00397,Hawk/Eagle,18,70,Parkland,Lorrie Viola,1977,Open,44,50,44,N/D,N/D,USD
USA-MI-00397-05,USA-MI-00397,Falcon/Hawk,18,70,Parkland,Lorrie Viola,1977,Open,44,50,44,N/D,N/D,USD
USA-MI-00397-06,USA-MI-00397,Eagle/Falcon,18,71,Parkland,Lorrie Viola,1977,Open,44,50,44,N/D,N/D,USD
USA-MI-00398-01,USA-MI-00398,Pine Lake,18,72,Parkland,Willie Park Jr,1921,Closed,~,~,~,N/D,N/D,USD
USA-MI-00399-01,USA-MI-00399,Pine River,18,72,Parkland,Jerry Matthews,1922,Closed,~,~,~,N/D,N/D,USD
USA-MI-00400-01,USA-MI-00400,Pine River,18,71,Parkland,Bruce & Jerry Matthews,1992,Open,25,36,25,N/D,N/D,USD
USA-MI-00401-01,USA-MI-00401,Pine Trace,18,72,Parkland,Arthur Hills,1989,Open,35,35,35,N/D,N/D,USD
USA-MI-00402-01,USA-MI-00402,Blue/Gold,18,72,Parkland,N/D,1967,Open,25,35,25,N/D,N/D,USD
USA-MI-00402-02,USA-MI-00402,Gold/Red,18,72,Parkland,N/D,1919,Open,25,35,25,N/D,N/D,USD
USA-MI-00402-03,USA-MI-00402,Red/Blue,18,72,Parkland,N/D,1919,Open,25,35,25,N/D,N/D,USD
USA-MI-00403-01,USA-MI-00403,Championship,18,72,Parkland,Harley Hodges,1989,Open,23,27,18,N/D,N/D,USD
USA-MI-00403-02,USA-MI-00403,Little Pine Nine,9,30,Parkland,Harley Hodges,1989,Open,9,10,9,N/D,N/D,USD
USA-MI-00404-01,USA-MI-00404,Rolling Hills Estates,9,34,Parkland,Warner Bowen,1976,Open,15,17,15,N/D,N/D,USD
USA-MI-00405-01,USA-MI-00405,Pine View Highlands,18,71,Parkland,N/D,1934,Open,25,25,25,N/D,N/D,USD
USA-MI-00406-01,USA-MI-00406,Pinecroft Golf Plantation,18,72,Parkland,Lee Stone/Jim Cole,1991,Open,31,31,22,N/D,N/D,USD
USA-MI-00407-01,USA-MI-00407,Pleasant Hills,18,72,Parkland,N/D,1962,Open,19,23,19,N/D,N/D,USD
USA-MI-00408-01,USA-MI-00408,Plum Brook,18,71,Parkland,Russ Beaupre,1927,Open,49,55,49,N/D,N/D,USD
USA-MI-00409-01,USA-MI-00409,Plum Hollow,18,72,Parkland,H. S. Colt/C. H. Alison,1923,Closed,~,~,~,N/D,N/D,USD
USA-MI-00410-01,USA-MI-00410,Point O' Woods,18,72,Parkland,Robert Trent Jones Sr,1958,Closed,~,~,~,N/D,N/D,USD
USA-MI-00411-01,USA-MI-00411,Ann Arbor,18,72,Parkland,Bill Newcomb,1995,Closed,~,~,~,N/D,N/D,USD
USA-MI-00411-02,USA-MI-00411,Washtenaw,18,72,Parkland,Bill Newcomb,1995,Closed,~,~,~,N/D,N/D,USD
USA-MI-00412-01,USA-MI-00412,Pontiac,18,72,Parkland,Ernest Way,1920,Open,20,30,20,N/D,N/D,USD
